ID_Venta,Marca,Pais_Origen,Tipo_Carroceria,Tipo_Combustible,Caballos_Fuerza,Precio_Catalogo_Original,Sede,Ciudad_Sede,Precio_Construccion,Precio_Publico,Cantidad_Vendida,Anio_Venta
663,Audi,Alemania,Wagon,Gas,108,19181.0,Drivehub Caribe,Barranquilla,14308,22259.0,147.0,2024-01-01
664,Honda,Japon,Sedan,Gas,101,12619.0,Autoplaza Norte,Bogota,8342,14799.0,156.0,2026-01-01
665,Plymouth,Estados Unidos,Wagon,Gas,90,8704.0,MotorCenter Sur,Medellin,6652,9692.0,170.0,2026-01-01
666,Subaru,Japon,Sedan,Gas,96,9631.0,Autoplaza Norte,Bogota,6037,11535.0,185.0,2026-01-01
667,Nissan,Japon,Hatchback,Gas,158,17763.0,Autoplaza Norte,Bogota,9571,20736.0,103.0,2024-01-01
668,Toyota,Japon,Hatchback,Gas,95,11105.0,Primeauto Andino,Pereira,8349,11901.0,188.0,2026-01-01
669,Volkswagen,Alemania,Sedan,Gas,104,10040.0,Autoplaza Norte,Bogota,5912,11026.0,178.0,2026-01-01
670,Dodge,Estados Unidos,Sedan,Gas,103,8539.0,Carworld Pacifico,Cali,6162,9653.0,218.0,2025-01-01
671,Volvo,Suecia,Wagon,Gas,118,13758.0,Autoplaza Norte,Bogota,7267,16266.0,179.0,2025-01-01
672,Porsche,Alemania,Hardtop,Gas,209,31564.0,Velocity Motors,Bucaramanga,22583,38283.0,60.0,2026-01-01
673,Renault,Francia,Hatchback,Gas,102,9523.0,Drivehub Caribe,Cali,6052,10773.0,151.0,2025-01-01
674,Chevrolet,Estados Unidos,Sedan,Gas,72,6627.0,Carworld Pacifico,Cali,3644,7350.0,218.0,2024-01-01
675,Porsche,Alemania,Hardtop,Gas,208,34744.0,Drivehub Caribe,Barranquilla,20581,38438.0,62.0,2023-01-01
676,Subaru,Japon,Wagon,Gas,111,11830.0,Autoplaza Norte,Bogota,8514,13672.0,159.0,2026-01-01
677,Plymouth,Estados Unidos,Hatchback,Gas,107,7732.0,Autoplaza Norte,Bogota,5102,9289.0,193.0,2026-01-01
678,Bmw,Alemania,Sedan,Gas,166,37754.0,Primeauto Andino,Pereira,8109,45565.0,34.0,2026-01-01
679,Peugot,Francia,Sedan,Diesel,90,12856.0,Carworld Pacifico,Cali,9358,15852.0,96.0,2026-01-01
680,Volkswagen,Alemania,Sedan,Diesel,65,13592.0,Drivehub Caribe,Barranquilla,9417,14125.0,114.0,2024-01-01
681,Subaru,Japon,Wagon,Gas,110,11308.0,Autoplaza Norte,Bogota,7935,12874.0,148.0,2026-01-01
682,Dodge,Estados Unidos,Wagon,Gas,87,9327.0,Autoplaza Norte,Bogota,6454,10660.0,196.0,2023-01-01
683,Volvo,Suecia,Sedan,Gas,108,16339.0,Primeauto Andino,Pereira,10852,17214.0,152.0,2025-01-01
684,Volvo,Suecia,Sedan,Gas,110,16323.0,Primeauto Andino,Pereira,10362,17922.0,139.0,2025-01-01
685,Honda,Japon,Sedan,Gas,74,7613.0,Primeauto Andino,Pereira,5110,8425.0,175.0,2026-01-01
686,Toyota,Japon,Hatchback,Gas,76,9049.0,MotorCenter Sur,Medellin,5933,8614.0,126.0,2026-01-01
687,Mitsubishi,Japon,Hatchback,Gas,154,13622.0,Primeauto Andino,Pereira,9905,16651.0,124.0,2026-01-01
688,Plymouth,Estados Unidos,Sedan,Gas,67,7412.0,Carworld Pacifico,Cali,8271,8614.0,197.0,2026-01-01
689,Nissan,Japon,Sedan,Gas,68,6701.0,Velocity Motors,Bucaramanga,8190,7889.0,191.0,2025-01-01
690,Toyota,Japon,Hatchback,Gas,67,8109.0,Drivehub Caribe,Barranquilla,5335,9400.0,199.0,2026-01-01
691,Volvo,Suecia,Sedan,Gas,106,21772.0,Autoplaza Norte,Bogota,13556,24972.0,126.0,2026-01-01
692,Toyota,Japon,Sedan,Gas,70,7973.0,Carworld Pacifico,Cali,5036,8919.0,192.0,2025-01-01
693,Volkswagen,Alemania,Sedan,Gas,106,12729.0,Autoplaza Norte,Bogota,8698,13667.0,147.0,2024-01-01
694,Volvo,Suecia,Sedan,Gas,114,13092.0,Drivehub Caribe,Barranquilla,9251,13218.0,206.0,2026-01-01
695,Chevrolet,Estados Unidos,Hatchback,Gas,66,6306.0,Motor Center Sur,Medellin,3949,7296.0,192.0,2024-01-01
696,Mazda,Japon,Sedan,Gas,101,6808.0,Primeauto Andino,Pereira,4506,7710.0,203.0,2026-01-01
697,Subaru,Japon,Wagon,Gas,112,11902.0,Autoplaza Norte,Bogota,7834,13660.0,187.0,2026-01-01
698,Plymouth,Estados Unidos,Sedan,Gas,69,6833.0,Autoplaza Norte,Bogota,4301,6887.0,181.0,2026-01-01
699,Bmw,Alemania,Sedan,Gas,102,16704.0,Carworld Pacifico,Cali,10842,17320.0,153.0,2023-01-01
700,Chevrolet,Estados Unidos,Sedan,Gas,67,7063.0,Carworld Pacifico,Cali,3594,7848.0,202.0,2024-01-01
701,Peugot,Francia,Sedan,Gas,100,11998.0,Autoplaza Norte,Bogota,6832,14075.0,152.0,2026-01-01
702,Porsche,Alemania,Hardtop,Gas,201,30408.0,Velocity Motors,Bucaramanga,21702,35912.0,60.0,2026-01-01
703,Honda,Japon,Hatchback,Gas,78,6879.0,Carworld Pacifico,Cali,4319,8148.0,218.0,2026-01-01
704,Honda,Japon,Sedan,Gas,76,6851.0,Primeauto Andino,Pereira,5172,8328.0,169.0,2026-01-01
705,Dodge,Estados Unidos,Sedan,Gas,65,7614.0,Velocity Motors,Bucaramanga,4563,9046.0,188.0,2026-01-01
706,Peugot,Francia,Sedan,Diesel,94,17873.0,Velocity Motors,Bucaramanga,10593,21036.0,176.0,2026-01-01
707,Alfa-Romero,Italia,Convertible,Gas,105,16229.0,Velocity Motors,Bucaramanga,9054,18967.0,121.0,2026-01-01
708,Plymouth,Estados Unidos,Hatchback,Gas,106,5964.0,MotorCenter Sur,Medellin,3322,5971.0,197.0,2023-01-01
709,Nissan,Japon,Hardtop,Gas,69,8407.0,Carworld Pacifico,Cali,5372,10419.0,186.0,2025-01-01
710,Nissan,Japon,Sedan,Gas,73,7690.0,Autoplaza Norte,Bogota,4418,9125.0,204.0,2026-01-01
711,Subaru,Japon,Hatchback,Gas,76,7355.0,MotorCenter Sur,Medellin,8299,9298.0,190.0,2026-01-01
712,Peugot,Francia,Sedan,Diesel,94,12738.0,Carworld Pacifico,Cali,9621,15918.0,118.0,2026-01-01
713,Toyota,Japon,Hatchback,Gas,64,5355.0,Carworld Pacifico,Cali,3269,5716.0,190.0,2025-01-01
714,Toyota,Japon,Hatchback,Gas,75,7242.0,Velocity Motors,Bucaramanga,4301,8274.0,215.0,2026-01-01
715,Volkswagen,Alemania,Sedan,Gas,107,9346.0,Autoplaza Norte,Bogota,6080,11392.0,214.0,2026-01-01
716,Toyota,Japon,Hatchback,Gas,67,8186.0,MotorCenter Sur,Medellin,5842,9060.0,150.0,2026-01-01
717,Peugot,Francia,Sedan,Gas,94,11906.0,Autoplaza Norte,Bogota,7158,13231.0,139.0,2026-01-01
718,Nissan,Japon,Sedan,Gas,160,13397.0,Autoplaza Norte,Bogota,9087,13907.0,149.0,2026-01-01
719,Mazda,Japon,Hatchback,Gas,65,5118.0,Carworld Pacifico,Cali,3077,6278.0,185.0,2026-01-01
720,Plymouth,Estados Unidos,Wagon,Gas,84,8753.0,MotorCenter Sur,Medellin,6434,10066.0,171.0,2026-01-01
721,Dodge,Estados Unidos,Wagon,Gas,87,8866.0,Autoplaza Norte,Bogota,6589,9736.0,167.0,2023-01-01
722,Volkswagen,Alemania,Sedan,Gas,112,13337.0,Autoplaza Norte,Bogota,8593,14299.0,147.0,2024-01-01
723,Toyota,Japon,Sedan,Gas,103,9137.0,Carworld Pacifco,Cali,6440,11449.0,160.0,2025-01-01
724,Dodge,Estados Unidos,Sedan,Gas,66,6945.0,Primeauto Andino,Pereira,5072,8222.0,154.0,2026-01-01
725,Toyota,Japon,Hatchback,Gas,68,8272.0,Drivehub Caribe,Barranquilla,5081,8981.0,184.0,2026-01-01
726,Dodge,Estados Unidos,Hatchback,Gas,66,6130.0,MotorCenter Sur,Medellin,4079,6663.0,190.0,2026-01-01
727,Subaru,Japon,Wagon,Gas,79,8136.0,Drivehub Caribe,Barranquilla,4501,9910.0,170.0,2025-01-01
728,Chevrolet,Estados Unidos,Hatchback,Gas,52,5261.0,Primeauto Andino,Pereira,3525,6379.0,186.0,2026-01-01
729,Nissan,Japon,Sedan,Gas,154,13294.0,Autoplaza Norte,Bogota,8604,14797.0,139.0,2026-01-01
730,Saab,Suecia,Hatchback,Gas,165,18652.0,Primeauto Andino,Pereira,11075,21746.0,166.0,2025-01-01
731,Toyota,Japon,Hatchback,Gas,61,5531.0,Carworld Pacifico,Cali,3403,5986.0,193.0,2025-01-01
732,Mitsubishi,Japon,Sedan,Gas,115,9698.0,Primeauto Andino,Pereira,6261,11253.0,139.0,2024-01-01
733,Volkswagen,Alemania,Convertible,Gas,88,12317.0,Carworld Pacifico,Cali,8238,13104.0,140.0,2026-01-01
734,Toyota,Japon,Hatchback,Diesel,51,7552.0,Velocity Motors,Bucaramanga,4925,8895.0,178.0,2025-01-01
735,Honda,Japon,Sedan,Gas,95,10350.0,Drivehub Caribe,Barranquilla,8685,12194.0,144.0,2024-01-01
736,Subaru,Japon,Hatchback,Gas,65,5120.0,Autoplaza Norte,Bogota,3077,5860.0,175.0,2024-01-01
737,Toyota,Japon,Hatchback,Gas,57,5330.0,Carworld Pacifico,Cali,3554,6023.0,199.0,2025-01-01
738,Mercedes-Benz,Alemania,Sedan,Diesel,118,30882.0,Carworld Pacifico,Cali,22696,35679.0,82.0,2025-01-01
739,Toyota,Japon,Hatchback,Gas,65,6151.0,Carworld Pacifico,Cali,4134,7599.0,200.0,2026-01-01
740,Volkswagen,Alemania,Sedan,Diesel,52,8021.0,Autoplaza Norte,Bogota,6154,10120.0,180.0,2024-01-01
741,Toyota,Japon,Hardtop,Gas,121,9380.0,Autoplaza Norte,Bogota,6112,10918.0,114.0,2024-01-01
742,Toyota,Japon,Hatchback,Gas,71,7220.0,Velocity Motors,Bucaramanga,4068,8827.0,214.0,2026-01-01
743,Renault,Francia,Hatchback,Gas,106,9620.0,Drivehub Caribe,Cali,5689,10636.0,140.0,2025-01-01
744,Mazda,Japon,Hatchback,Gas,98,13120.0,MotorCenter Sur,Medellin,9109,14481.0,192.0,2024-01-01
745,Toyota,Japon,Sedan,Gas,71,8124.0,Carworld Pacifico,Cali,4769,9026.0,205.0,2025-01-01
746,Mitsubishi,Japon,Hatchback,Gas,70,5417.0,Carworld Pacifico,Cali,3375,6292.0,192.0,2023-01-01
747,Peugot,Francia,Wagon,Gas,95,12692.0,Drivehub Caribe,Barranquilla,8683,14426.0,166.0,2023-01-01
748,Mazda,Japon,Sedan,Diesel,73,19747.0,Primeauto Andino,Pereira,13496,20246.0,130.0,2025-01-01
749,Mazda,Japon,Sedan,Gas,122,18457.0,Drivehub Caribe,Barranquilla,12624,20871.0,156.0,2026-01-01
750,Honda,Japon,Hatchback,Gas,59,5491.0,MotorCenter Sur,Medellin,3835,6081.0,212.0,2025-01-01
751,Volvo,Suecia,Wagon,Gas,110,15892.0,Velocity Motors,Bucaramanga,10115,19671.0,139.0,2026-01-01
752,Honda,Japon,Hatchback,Gas,56,6187.0,Drivehub Caribe,Barranquilla,8224,6768.0,197.0,2026-01-01
753,Chevrolet,Estados Unidos,Hatchback,Gas,48,5436.0,Primeauto Andino,Pereira,3507,6440.0,218.0,2026-01-01
754,Volkswagen,Alemania,Sedan,Diesel,69,13398.0,Drivehub Caribe,Barranquilla,9274,15452.0,108.0,2024-01-01
755,Peugot,Francia,Wagon,Diesel,92,16451.0,Autoplaza Norte,Bogota,12982,19564.0,145.0,2025-01-01
756,Nissan,Japon,Sedan,Gas,69,6640.0,Velocity Motors,Bucaramanga,4612,7772.0,188.0,2024-01-01
757,Toyota,Japon,Hatchback,Gas,63,6468.0,Carworld Pacifico,Cali,4098,7764.0,196.0,2026-01-01
758,Mitsubishi,Japon,Hatchback,Gas,119,9644.0,MotorCenter Sur,Medellin,5688,10565.0,169.0,2025-01-01
759,Dodge,Estados Unidos,Sedan,Gas,72,7528.0,Velocity Motors,Bucaramanga,4599,9126.0,182.0,2026-01-01
760,Toyota,Japon,Hatchback,Gas,65,5578.0,Carworld Pacifico,Cali,3543,5930.0,194.0,2025-01-01
761,Honda,Japon,Wagon,Gas,73,7089.0,Primeauto Andino,Cali,5038,7790.0,151.0,2026-01-01
762,Peugot,Francia,Wagon,Diesel,101,16242.0,Autoplaza Norte,Bogota,12855,18459.0,157.0,2025-01-01
763,Volvo,Suecia,Sedan,Gas,112,13367.0,Drivehub Caribe,Barranquilla,9087,13372.0,189.0,2026-01-01
764,Volkswagen,Alemania,Sedan,Diesel,70,14084.0,Drivehub Caribe,Barranquilla,9594,14930.0,124.0,2024-01-01
765,Mercury,Estados Unidos,Hatchback,Gas,175,16145.0,MotorCenter Sur,Medellin,10204,19678.0,162.0,2024-01-01
766,Toyota,Japon,Sedan,Gas,69,7310.0,Drivehub Caribe,Barranquilla,4937,8641.0,218.0,2025-01-01
767,Porsche,Alemania,Hardtop,Gas,194,31680.0,Velocity Motors,Bucaramanga,21205,38448.0,65.0,2026-01-01
768,Nissan,Japon,Hatchback,Gas,96,8932.0,Carworld Pacifico,Cali,6667,9749.0,154.0,2026-01-01
769,Dodge,Estados Unidos,Hatchback,Gas,137,13493.0,Autoplaza Norte,Bogota,7570,15642.0,139.0,2026-01-01
770,Mitsubishi,Japon,Hatchback,Gas,70,6427.0,Velocity Motors,Bucaramanga,5195,7426.0,170.0,2026-01-01
771,Saab,Suecia,Sedan,Gas,116,15464.0,Velocity Motors,Bucaramanga,10229,17877.0,138.0,2026-01-01
772,Volvo,Suecia,Sedan,Gas,130,21993.0,Drivehub Caribe,Barranquilla,12508,24178.0,146.0,2023-01-01
773,Alfa-Romero,Italia,Convertible,Gas,112,12370.0,Carworld Pacifico,Cali,8800,13291.0,160.0,2025-01-01
774,Subaru,Japon,Wagon,Gas,80,8303.0,Drivehub Caribe,Barranquilla,4393,9345.0,197.0,2025-01-01
775,Toyota,Japon,Sedan,Diesel,71,10255.0,Carworld Pacifico,Cali,6043,12310.0,148.0,2026-01-01
776,Volvo,Suecia,Wagon,Gas,117,13571.0,Autoplaza Norte,Bogota,7336,14537.0,187.0,2025-01-01
777,Mitsubishi,Japon,Sedan,Gas,116,9359.0,Carworld Pacifico,Cali,6396,11533.0,154.0,2024-01-01
778,Dodge,Estados Unidos,Hatchback,Gas,72,6465.0,MotorCenter Sur,Medellin,3889,7013.0,189.0,2026-01-01
779,Mazda,Japon,Hatchback,Gas,99,13908.0,MotorCenter Sur,Medellin,8921,14647.0,181.0,2024-01-01
780,Toyota,Japon,Sedan,Diesel,76,9808.0,Carworld Pacifico,Cali,5994,12023.0,171.0,2026-01-01
781,Toyota,Japon,Sedan,Gas,157,15259.0,Carworld Pacifico,Cali,8543,17522.0,149.0,2026-01-01
782,Saab,Suecia,Hatchback,Gas,113,11907.0,Drivehub Caribe,Barranquilla,8628,12384.0,200.0,2026-01-01
783,Dodge,Estados Unidos,Sedan,Gas,67,6646.0,Primeauto Andino,Pereira,5279,8079.0,185.0,2026-01-01
784,Dodge,Estados Unidos,Sedan,Gas,68,6804.0,Primeauto Andino,Pereira,4911,7657.0,163.0,2026-01-01
785,Nissan,Japon,Hatchback,Gas,97,9196.0,Carworld Pacifico,Cali,6558,9801.0,149.0,2026-01-01
786,Plymouth,Estados Unidos,Sedan,Gas,66,6835.0,Autoplaza Norte,Bogota,3804,7225.0,185.0,2026-01-01
787,Audi,Alemania,Sedan,Gas,113,17577.0,Drivehub Caribe,Barranquilla,10251,18948.0,108.0,2026-01-01
788,Subaru,Japon,Sedan,Gas,84,6666.0,Primeauto Andino,Pereira,3884,8808.0,199.0,2023-01-01
789,Peugot,Francia,Sedan,Diesel,97,16631.0,Drivehub Caribe,Cali,10843,18513.0,128.0,2026-01-01
790,Alfa-Romero,Italia,Hatchback,Gas,162,16740.0,Drivehub Caribe,Barranquilla,10288,18462.0,150.0,2026-01-01
791,Chevrolet,Estados Unidos,Sedan,Gas,74,6324.0,Carworld Pacifico,Cali,3680,7246.0,218.0,2024-01-01
792,Nissan,Japon,Sedan,Gas,68,7460.0,Velocity Motors,Bucaramanga,5304,8844.0,160.0,2025-01-01
793,Subaru,Japon,Wagon,Gas,112,12066.0,Autoplaza Norte,Bogota,7683,14372.0,176.0,2026-01-01
794,Toyota,Japon,Hatchback,Gas,101,10033.0,Velocity Motors,Bucaramanga,6429,11549.0,178.0,2023-01-01
795,Nissan,Japon,Sedan,Gas,69,5118.0,Autoplaza Norte,Bogota,3576,6506.0,154.0,2026-01-01
796,Mazda,Japon,Sedan,Gas,82,9787.0,Carworld Pacifco,Cali,7618,12118.0,155.0,2025-01-01
797,Volvo,Suecia,Sedan,Gas,171,19636.0,Autoplaza Norte,Bogota,7914,21681.0,103.0,2026-01-01
798,Nissan,Japon,Hatchback,Gas,70,7650.0,MotorCenter Sur,Medellin,4834,8875.0,176.0,2026-01-01
799,Mazda,Japon,Sedan,Diesel,71,17070.0,Primeauto Andino,Pereira,13026,20036.0,146.0,2025-01-01
800,Nissan,Japon,Sedan,Gas,72,6936.0,Velocity Motors,Bucaramanga,4712,8097.0,177.0,2024-01-01
801,Alfa-Romero,Italia,Hatchback,Gas,142,16508.0,Drivehub Caribe,Barranquilla,10180,17605.0,144.0,2026-01-01
802,Mazda,Japon,Sedan,Diesel,59,11212.0,Carworld Pacifico,Cali,7634,12883.0,141.0,2025-01-01
803,Nissan,Japon,Hatchback,Gas,164,18577.0,Autoplaza Norte,Bogota,12390,20583.0,134.0,2025-01-01
804,Volkswagen,Alemania,Sedan,Gas,100,10155.0,Autoplaza Norte,Bogota,5711,11569.0,204.0,2026-01-01
805,Toyota,Japon,Hatchback,Gas,63,6570.0,Carworld Pacifico,Cali,4135,8159.0,197.0,2026-01-01
806,Toyota,Japon,Hatchback,Gas,67,8562.0,Drivehub Caribe,Barranquilla,4898,8836.0,174.0,2026-01-01
807,Peugot,Francia,Sedan,Diesel,95,18247.0,Drivehub Caribe,Cali,11582,18189.0,128.0,2026-01-01
808,Dodge,Estados Unidos,Hatchback,Gas,111,8227.0,Carworld Pacifico,Cali,5574,8998.0,157.0,2024-01-01
809,Mitsubishi,Japon,Hatchback,Gas,107,8029.0,Carworld Pacifco,Cali,5316,9832.0,178.0,2026-01-01
810,Volvo,Suecia,Sedan,Gas,115,22979.0,Autoplaza Norte,Bogota,13136,24074.0,132.0,2026-01-01
811,Audi,Alemania,Sedan,Gas,138,24829.0,Drivehub Caribe,Barranquilla,14545,26688.0,84.0,2026-01-01
812,Toyota,Japon,Sedan,Gas,154,16350.0,Carworld Pacifico,Cali,8729,16351.0,143.0,2026-01-01
813,Subaru,Japon,Sedan,Gas,76,7020.0,Primeauto Andino,Pereira,4003,8845.0,218.0,2023-01-01
814,Mazda,Japon,Sedan,Gas,85,8841.0,Carworld Pacifico,Cali,5041,9661.0,170.0,2026-01-01
815,Toyota,Japon,Sedan,Gas,72,7989.0,Drivehub Caribe,Barranquilla,5197,8711.0,203.0,2025-01-01
816,Toyota,Japon,Convertible,Gas,110,19260.0,Carworld Pacifico,Cali,13347,18582.0,117.0,2026-01-01
817,Audi,Alemania,Sedan,Gas,137,23248.0,Drivehub Caribe,Barranquilla,14374,27592.0,90.0,2026-01-01
818,Dodge,Estados Unidos,Hatchback,Gas,65,6264.0,Autoplaza Norte,Bogota,3757,7775.0,185.0,2026-01-01
819,Saab,Suecia,Sedan,Gas,155,18421.0,Drivehub Caribe,Barranquilla,11867,20965.0,122.0,2025-01-01
820,Volvo,Suecia,Sedan,Gas,114,22237.0,Autoplaza Norte,Bogota,13492,24073.0,119.0,2026-01-01
821,Audi,Alemania,Sedan,Gas,107,16906.0,Velocity Motors,Bucaramanga,12896,20289.0,76.0,2026-01-01
822,Saab,Suecia,Sedan,Gas,163,16820.0,Drivehub Caribe,Barranquilla,12192,20570.0,127.0,2025-01-01
823,Dodge,Estados Unidos,Wagon,Gas,90,8785.0,Autoplaza Norte,Bogota,6547,10247.0,191.0,2023-01-01
824,Saab,Suecia,Hatchback,Gas,109,15234.0,Drivehub Caribe,Barranquilla,11529,16782.0,173.0,2025-01-01
825,Porsche,Alemania,Convertible,Gas,189,36389.0,Carworld Pacifico,Cali,22650,40199.0,29.0,2026-01-01
826,Chevrolet,Estados Unidos,Hatchback,Gas,68,6721.0,Motor Center Sur,Medellin,4279,7497.0,197.0,2024-01-01
827,Subaru,Japon,Hatchback,Gas,76,7607.0,MotorCenter Sur,Medellin,8756,9700.0,178.0,2026-01-01
828,Volkswagen,Alemania,Sedan,Diesel,48,8356.0,Autoplaza Norte,Bogota,5654,9689.0,186.0,2024-01-01
829,Toyota,Japon,Hatchback,Gas,91,11351.0,Primeauto Andino,Pereira,7738,10955.0,199.0,2026-01-01
830,Audi,Alemania,Sedan,Gas,105,15691.0,MotorCenter Sur,Medellin,10373,17699.0,127.0,2025-01-01
831,Mazda,Japon,Hatchback,Gas,70,6861.0,Carworld Pacifico,Cali,5187,7576.0,174.0,2025-01-01
832,Mazda,Japon,Hatchback,Gas,66,6387.0,Autoplaza Norte,Bogota,3544,6911.0,170.0,2025-01-01
833,Nissan,Japon,Sedan,Gas,70,7313.0,Velocity Motors,Bucaramanga,5363,8799.0,166.0,2025-01-01
834,Dodge,Estados Unidos,Hatchback,Gas,148,13189.0,Autoplaza Norte,Bogota,7807,14864.0,150.0,2026-01-01
835,Toyota,Japon,Hatchback,Gas,98,10116.0,Carworld Pacifico,Cali,6480,11337.0,199.0,2026-01-01
836,Toyota,Japon,Sedan,Gas,70,7660.0,Drivehub Caribe,Barranquilla,5058,8760.0,193.0,2025-01-01
837,Toyota,Japon,Hatchback,Gas,113,9673.0,Velocity Motors,Cali,8345,9870.0,201.0,2026-01-01
838,Honda,Japon,Sedan,Gas,82,11100.0,Carworld Pacifico,Cali,6739,10960.0,127.0,2024-01-01
839,Alfa-Romero,Italia,Hatchback,Gas,160,16344.0,Drivehub Caribe,Barranquilla,10182,21367.0,143.0,2026-01-01
840,Volkswagen,Alemania,Sedan,Gas,101,9634.0,Primeauto Andino,Pereira,5097,10265.0,190.0,2026-01-01
841,Mazda,Japon,Hatchback,Gas,82,11061.0,Carworld Pacifico,Cali,7231,11544.0,141.0,2026-01-01
842,Saab,Suecia,Sedan,Gas,110,16129.0,Velocity Motors,Bucaramanga,10304,17202.0,118.0,2026-01-01
843,Volkswagen,Alemania,Sedan,Gas,80,8498.0,Drivehub Caribe,Barranquilla,5218,9915.0,130.0,2026-01-01
844,Audi,Alemania,Wagon,Gas,111,17342.0,Drivehub Caribe,Barranquilla,14633,21823.0,135.0,2024-01-01
845,Alfa-Romero,Italia,Convertible,Gas,107,16798.0,Velocity Motors,Bucaramanga,9381,18916.0,137.0,2026-01-01
846,Alfa-Romero,Italia,Convertible,Gas,105,15218.0,Velocity Motors,Bucaramanga,9479,19917.0,141.0,2026-01-01
847,Honda,Japon,Hatchback,Gas,57,5677.0,MotorCenter Sur,Medellin,3905,5940.0,185.0,2025-01-01
848,Bmw,Alemania,Sedan,Gas,101,17025.0,Carworld Pacifico,Cali,10448,18164.0,169.0,2023-01-01
849,Toyota,Japon,Hardtop,Gas,119,9976.0,Autoplaza Norte,Bogota,6038,10051.0,141.0,2024-01-01
850,Plymouth,Estados Unidos,Hatchback,Gas,135,12361.0,Autoplaza Norte,Bogota,7205,15827.0,160.0,2024-01-01
851,Volvo,Suecia,Sedan,Gas,110,15930.0,MotorCenter Sur,Medellin,9562,18708.0,112.0,2026-01-01
852,Toyota,Japon,Sedan,Gas,115,9383.0,MotorCenter Sur,Medellin,5570,10951.0,191.0,2026-01-01
853,Volvo,Suecia,Wagon,Gas,115,16496.0,Velocity Motors,Bucaramanga,9473,19884.0,180.0,2026-01-01
854,Mazda,Japon,Hatchback,Gas,69,5118.0,Carworld Pacifico,Cali,3101,6334.0,205.0,2026-01-01
855,Mazda,Japon,Sedan,Gas,89,8520.0,Carworld Pacifico,Cali,5095,9348.0,155.0,2026-01-01
856,Toyota,Japon,Sedan,Diesel,74,11734.0,Carworld Pacifico,Cali,5920,11964.0,174.0,2026-01-01
857,Mazda,Japon,Hatchback,Gas,70,6993.0,Carworld Pacifico,Cali,5159,7441.0,204.0,2025-01-01
858,Bmw,Alemania,Sedan,Gas,132,21740.0,Drive Hub Caribe,Barranquilla,11231,24980.0,109.0,2026-01-01
859,Subaru,Japon,Hatchback,Gas,68,5269.0,Autoplaza Norte,Bogota,3077,5622.0,204.0,2024-01-01
860,Toyota,Japon,Hatchback,Gas,68,8665.0,MotorCenter Sur,Medellin,6046,8331.0,151.0,2026-01-01
861,Volvo,Suecia,Sedan,Gas,164,18297.0,Autoplaza Norte,Bogota,8774,22722.0,109.0,2026-01-01
862,Volkswagen,Alemania,Hatchback,Gas,91,9262.0,Velocity Motors,Bucaramanga,9050,10544.0,218.0,2025-01-01
863,Dodge,Estados Unidos,Sedan,Gas,67,6648.0,Primeauto Andino,Pereira,5134,7708.0,148.0,2026-01-01
864,Toyota,Japon,Hatchback,Diesel,54,8009.0,Velocity Motors,Bucaramanga,4512,8758.0,170.0,2025-01-01
865,Toyota,Japon,Sedan,Diesel,79,10335.0,Carworld Pacifico,Cali,5923,12050.0,155.0,2026-01-01
866,Subaru,Japon,Sedan,Gas,83,9176.0,MotorCenter Sur,Medellin,5256,9492.0,166.0,2025-01-01
867,Toyota,Japon,Hardtop,Gas,113,9406.0,Autoplaza Norte,Bogota,6132,9869.0,150.0,2024-01-01
868,Toyota,Japon,Convertible,Gas,120,18598.0,Carworld Pacifico,Cali,13392,19021.0,129.0,2026-01-01
869,Nissan,Japon,Sedan,Gas,69,7029.0,Velocity Motors,Bucaramanga,8271,7893.0,162.0,2025-01-01
870,Audi,Alemania,Sedan,Gas,139,24419.0,Drivehub Caribe,Barranquilla,14438,28047.0,86.0,2026-01-01
871,Nissan,Japon,Sedan,Gas,70,7458.0,Velocity Motors,Bucaramanga,5416,8373.0,172.0,2025-01-01
872,Honda,Japon,Sedan,Gas,96,12928.0,Autoplaza Norte,Bogota,8704,14142.0,194.0,2026-01-01
873,Dodge,Estados Unidos,Hatchback,Gas,105,8012.0,Carworld Pacifico,Cali,5495,8576.0,136.0,2024-01-01
874,Dodge,Estados Unidos,Sedan,Gas,73,7293.0,Velocity Motors,Bucaramanga,4734,8605.0,185.0,2026-01-01
875,Subaru,Japon,Sedan,Gas,83,8526.0,MotorCenter Sur,Medellin,4716,9542.0,196.0,2025-01-01
876,Nissan,Japon,Hatchback,Gas,158,17289.0,Autoplaza Norte,Bogota,9400,19956.0,93.0,2024-01-01
877,Peugot,Francia,Sedan,Gas,93,15757.0,Autoplaza Norte,Bogota,9424,17517.0,167.0,2026-01-01
878,Toyota,Japon,Wagon,Gas,61,7211.0,Primeauto Andino,Cali,3876,8130.0,155.0,2026-01-01
879,Peugot,Francia,Wagon,Gas,94,17613.0,Drivehub Caribe,Barranquilla,11157,20624.0,141.0,2026-01-01
880,Renault,Francia,Wagon,Gas,102,9806.0,Primeauto Andino,Pereira,5650,10445.0,154.0,2026-01-01
881,Chevrolet,Estados Unidos,Hatchback,Gas,50,5118.0,Primeauto Andino,Pereira,3134,6211.0,194.0,2026-01-01
882,Toyota,Japon,Hatchback,Gas,86,9865.0,Carworld Pacifico,Cali,6337,11211.0,211.0,2026-01-01
883,Nissan,Japon,Wagon,Gas,71,7473.0,MotorCenter Sur,Medellin,4602,8318.0,211.0,2026-01-01
